TargetID	AVG_Signal-H9 hES cells repl3	BEAD_STDEV-H9 hES cells repl3	Detection-H9 hES cells repl3
GI_37541920-S	105.7	4.6	0.25935484
GI_37541922-S	124	5.4	0.82193548
GI_37541926-S	148.2	5.6	0.99225806
GI_37541937-S	4296.2	93	1
GI_37541941-S	3207.6	113.6	1
GI_37541953-S	163.3	6.9	0.99870968
GI_37541954-S	111.8	4.8	0.45677419
GI_37541958-S	122.4	5.4	0.78193548
GI_37541960-S	134.5	5.1	0.96129032
GI_37541966-S	321.9	8.9	1
GI_37541968-S	106.3	6.3	0.28516129
GI_37541974-S	105.4	4.1	0.24645161
GI_37541982-S	127.9	5.1	0.88516129
GI_37541986-S	133.4	4.5	0.95483871
GI_37541988-S	131.5	7.2	0.94193548
GI_37541994-S	97.9	3.6	0.08645161
GI_37541996-S	109.6	5.3	0.39612903
GI_37541998-S	111	6.1	0.43612903
GI_37542000-S	167.4	7.1	0.99870968
GI_37542004-S	113.7	6.4	0.52903226
GI_37542014-S	111.3	3.9	0.44387097
GI_37542018-S	113.2	6	0.51096774
GI_37542022-S	106.4	4.5	0.29032258
GI_37542024-S	90.4	4.2	0.01419355
GI_37542034-S	114.5	6.3	0.55096774
GI_37542036-S	107.8	4.8	0.32903226
GI_37542038-S	106.9	4.4	0.30709677
GI_37542040-S	140.6	5.6	0.98193548
GI_37542174-S	187.4	4.6	0.99870968
GI_37542183-S	288	8.3	1
GI_37542187-S	114.2	4.5	0.54451613
GI_37542189-S	190.2	5.3	0.99870968
GI_37542191-S	194.6	5.7	0.99870968
GI_37542192-S	134.2	8.2	0.95612903
GI_37542195-S	348.6	15.2	1
GI_37542198-S	123.8	4.7	0.81806452
GI_37542202-S	139.1	5.6	0.97548387
GI_37542206-S	125.2	6.3	0.84645161
GI_37542208-S	108.3	4.4	0.34709677
GI_37542210-S	117.1	6	0.63483871
GI_37542212-S	111.3	5.2	0.44387097
GI_37542221-S	110.6	3.9	0.42580645
GI_37542223-S	146.4	5.9	0.98967742
GI_37542225-S	106.2	5.3	0.28
GI_37542230-S	113.1	4.5	0.5083871
GI_37542232-S	112.4	4.5	0.47612903
GI_37542474-S	107.6	4.9	0.32129032
GI_37542476-S	96.7	4.4	0.06967742
GI_37542480-S	117.8	4.8	0.66064516
GI_37542482-S	122.6	4	0.78709677
GI_37542486-S	369.3	10.1	1
GI_37542491-S	629.4	19.2	1
GI_37542499-S	121.1	4.4	0.75870968
GI_37542501-S	306.2	12.1	1
GI_37542503-S	124.8	4.7	0.84387097
GI_37542511-S	118.1	6.1	0.66967742
GI_37542515-S	125.9	6.6	0.86322581
GI_37542517-S	135.2	4.8	0.96516129
GI_37542666-S	118.1	5	0.66967742
GI_37542672-S	230.3	6.4	1
GI_37542851-S	162.5	7	0.99870968
GI_37542857-S	118.5	5.2	0.68
GI_37542859-S	230.2	6.1	1
GI_37542863-S	115.6	5.1	0.60516129
GI_37542865-S	110.3	5.1	0.41548387
GI_37542881-S	133.1	6.2	0.95096774
GI_37542883-S	139.5	5.9	0.97806452
GI_37542884-S	94.3	3.3	0.04516129
GI_37542886-S	111.9	5.9	0.45935484
GI_37542888-S	122.6	5.2	0.78451613
GI_37542896-S	112.3	5.7	0.47354839
GI_37542906-S	153.8	5.6	0.99741935
GI_37542910-S	96	3.7	0.05806452
GI_37542911-S	134.1	5.9	0.95612903
GI_37542913-S	126.6	4.7	0.87225806
GI_37542914-S	122.7	4.3	0.7883871
GI_37542922-S	148.4	6.1	0.99225806
GI_37542926-S	96.7	3.4	0.07096774
GI_37542930-S	109	6.3	0.37806452
GI_37542932-S	142	5	0.98322581
GI_37542940-S	107.3	4	0.31612903
GI_37542946-S	155.5	7.3	0.99741935
GI_37542949-S	93.2	4.1	0.03612903
GI_37542951-S	123.9	4.6	0.82064516
GI_37542957-S	106.9	4.7	0.3083871
GI_37542961-S	121.9	5.2	0.77032258
GI_37542963-S	111.9	5.8	0.45935484
GI_37542965-S	102.7	3.9	0.18322581
GI_37542967-S	115.5	8.2	0.59741935
GI_37542969-S	102.7	6.2	0.18193548
GI_37542971-S	113.1	3.7	0.5083871
GI_37542975-S	120.5	9.5	0.74322581
GI_37542977-S	117.4	4.1	0.64645161
GI_37542979-S	86.5	4.2	0.00774194
GI_37542981-S	271.4	8	1
GI_37542986-S	117.6	4.9	0.65290323
GI_37542990-S	106.8	3.8	0.30193548
GI_37542993-S	110.8	4.9	0.43225806
GI_37542995-S	900.7	34.1	1
GI_37542999-S	117.7	5.4	0.65419355
GI_37543001-S	110.5	5.4	0.42064516
GI_37543003-S	109.7	3.8	0.39870968
GI_37543009-S	3019.8	65.4	1
GI_37543181-S	107	4.3	0.30967742
GI_37543220-S	181.2	7.5	0.99870968
GI_37543222-S	213.2	6	1
GI_37543269-S	91.7	3.7	0.02322581
GI_37543271-S	892.3	17.6	1
GI_37543272-S	102.4	4.3	0.16903226
GI_37543280-S	115.5	4.5	0.59741935
GI_37543282-S	122.4	5.4	0.78064516
GI_37543284-S	266.6	12.7	1
GI_37543286-S	384.2	11	1
GI_37543288-S	360.5	9	1
GI_37543291-S	219.4	6.3	1
GI_37543293-S	424.7	14.8	1
GI_37543295-S	138.2	4.8	0.97290323
GI_37543318-S	103.3	6	0.20516129
GI_37543322-S	265.8	11.6	1
GI_37543324-S	112.3	4.9	0.47612903
GI_37543328-S	122.7	6.9	0.78709677
GI_37543348-S	109.1	3.3	0.37806452
GI_37543352-S	106	4.3	0.27096774
GI_37543356-S	131.6	7.6	0.94322581
GI_37543359-S	119.5	6.3	0.7083871
GI_37543367-S	117	5.2	0.63354839
GI_37543372-S	104.9	4.2	0.23741935
GI_37543390-S	109.8	5.8	0.4
GI_37543394-S	107.6	3.7	0.32129032
GI_37543396-S	108.9	4.9	0.37290323
GI_37543398-S	124.6	5.4	0.83741935
GI_37543403-S	125.3	7.6	0.85032258
GI_37543439-S	124	4.4	0.82193548
GI_37543441-S	119.2	6.3	0.70064516
GI_37543443-S	120.6	5.9	0.74580645
GI_37543449-S	123.2	4.8	0.8
GI_37543453-S	92.6	3	0.03096774
GI_37543681-S	115.9	3.4	0.61032258
GI_37543683-S	102.8	5.6	0.18322581
GI_37543685-S	111.8	5.1	0.45806452
GI_37543687-S	110.1	5.2	0.41032258
GI_37543691-S	115.6	5.2	0.60387097
GI_37543694-S	127.4	6.3	0.88258065
GI_37543701-S	95.6	3.9	0.05677419
GI_37543705-S	111.1	4.1	0.43741935
GI_37543709-S	105.7	4.5	0.25935484
GI_37543713-S	125.3	5.6	0.85032258
GI_37543738-S	125.2	5.2	0.84645161
GI_37543748-S	336.2	10.7	1
GI_37543750-S	123.1	5.4	0.79741935
GI_37543752-S	119	6.2	0.69419355
GI_37543754-S	103.6	6.8	0.21548387
GI_37543758-S	105.9	6.4	0.26709677
GI_37543760-S	144.5	9.7	0.9883871
GI_37543768-S	120.8	5.4	0.75354839
GI_37543771-S	106.7	4.6	0.30064516
GI_37543773-S	121.3	6.4	0.76129032
GI_37543775-S	249.7	11.2	1
GI_37543779-S	194.2	8.5	0.99870968
GI_37543804-S	96.4	4.6	0.06322581
GI_37543806-S	19781.4	422.7	1
GI_37543808-S	113.7	8.8	0.52903226
GI_37543816-S	119.4	5.8	0.70709677
GI_37543871-S	135.4	10.5	0.96645161
GI_37543873-S	112.7	5	0.48903226
GI_37543875-S	94.5	3.4	0.04645161
GI_37543878-S	120.1	7	0.7316129
GI_37543880-S	96.3	4.1	0.06322581
GI_37543890-S	121.4	5	0.76258065
GI_37543892-S	114.8	4.3	0.56516129
GI_37543896-S	129	6.9	0.89935484
GI_37543898-S	113.4	4.8	0.52
GI_37543902-S	143.7	6.3	0.98451613
GI_37543906-S	128.5	5.7	0.89548387
GI_37543909-S	120.6	4.4	0.74580645
GI_37543961-S	109.2	3.7	0.38193548
GI_37543967-S	120.1	4.1	0.73032258
GI_37543969-S	2813.1	75.4	1
GI_37544001-S	117.4	5.1	0.64516129
GI_37544003-S	142.7	5.4	0.98322581
GI_37544007-S	162.5	7.1	0.99870968
GI_37544009-S	125.2	7.4	0.84645161
GI_37544011-S	135.6	4.8	0.96645161
GI_37544019-S	474.6	13.4	1
GI_37544031-S	116.9	4.5	0.63096774
GI_37544033-S	1186.4	52	1
GI_37544037-S	120.2	4.4	0.7316129
GI_37544046-S	116.2	4.1	0.61548387
GI_37544053-S	144.9	6.1	0.9883871
GI_37544055-S	114.7	4.2	0.56
GI_37544061-S	146.7	6.3	0.98967742
GI_37544063-S	114.3	4.8	0.54580645
GI_37544071-S	127.2	5.4	0.88129032
GI_37544075-S	105.3	5.1	0.24516129
GI_37544079-S	104.4	4.3	0.22709677
GI_37544081-S	117.5	4.6	0.64645161
GI_37544110-S	343.5	12.1	1
GI_37544111-S	121.3	5.7	0.76129032
GI_37544113-S	114.7	5.3	0.56129032
GI_37544115-S	94.6	4.3	0.04645161
GI_37544117-S	112.9	4.1	0.50193548
GI_37544121-S	124.2	4.7	0.82709677
GI_37544123-S	116.6	3.8	0.62709677
GI_37544127-S	118.8	5.2	0.69290323
GI_37544129-S	98.6	4.6	0.09290323
GI_37544131-S	117.7	7.9	0.65548387
GI_37544141-S	626.3	18.8	1
GI_37544434-S	98.4	3.9	0.09290323
GI_37544436-S	119.8	4.4	0.72129032
GI_37544450-S	124.1	5.8	0.82193548
GI_37544460-S	124	4.5	0.82193548
GI_37544490-S	94.1	2.9	0.04387097
GI_37544494-S	99.8	5.1	0.11354839
GI_37544497-S	128.5	7.7	0.89548387
GI_37544565-S	94.7	4.1	0.04774194
GI_37544571-S	114.5	3.9	0.55096774
GI_37544574-S	117.8	4.5	0.65806452
GI_37544576-S	112.8	4.7	0.49419355
GI_37544578-S	119.9	7.2	0.72258065
GI_37544582-S	154.8	5.2	0.99741935
GI_37544593-S	129.4	4	0.90451613
GI_37544650-S	119.7	5.4	0.71870968
GI_37544652-S	102.6	3.2	0.17806452
GI_37544656-S	115.1	5.7	0.57677419
GI_37544658-S	106.2	4.6	0.28
GI_37544666-S	1142.7	32.6	1
GI_37544667-S	2001	49.6	1
GI_37544669-S	121.3	4.4	0.76129032
GI_37544673-S	100.5	3.7	0.13032258
GI_37544677-S	108.1	3.9	0.34322581
GI_37544681-S	116.3	3.6	0.61806452
GI_37544683-S	117.1	4.2	0.63354839
GI_37544685-S	137.2	5.3	0.9716129
GI_37544691-S	104.9	5.3	0.23741935
GI_37544694-S	102.9	3.6	0.1883871
GI_37544698-S	112.6	4.3	0.48129032
GI_37544714-S	120.4	4.6	0.74193548
GI_37544717-S	115.9	6.1	0.61032258
GI_37544742-S	93.5	3.6	0.03870968
GI_37544744-S	122.8	5.2	0.7883871
GI_37544774-S	123.4	4.1	0.80903226
GI_37544910-S	131	5.2	0.93548387
GI_37544934-S	1243.9	28.5	1
GI_37544963-S	116.2	4.5	0.61548387
GI_37544988-S	120.2	4.1	0.7316129
GI_37544990-S	193.4	6.9	0.99870968
GI_37545002-S	129.8	4.5	0.91741935
GI_37545048-S	108.7	4.8	0.36387097
GI_37545052-S	115.9	5.4	0.61032258
GI_37545056-S	162.4	6.1	0.99870968
GI_37545060-S	369.6	9.6	1
GI_37545064-S	105	4.3	0.23741935
GI_37545066-S	111.9	7.1	0.45935484
GI_37545068-S	133	6.3	0.94967742
GI_37545070-S	124.8	4.7	0.84
GI_37545082-S	116.5	4.2	0.62709677
GI_37545084-S	96.3	3.3	0.06322581
GI_37545110-S	127.2	6.4	0.88258065
GI_37545112-S	157.3	7.1	0.99870968
GI_37545266-S	150.7	5.4	0.99612903
GI_37545268-S	179.1	8.3	0.99870968
GI_37545270-S	114.4	4.4	0.54709677
GI_37545279-S	104.2	3.4	0.22193548
GI_37545281-S	94	4	0.04258065
GI_37545349-S	121.1	4.7	0.75870968
GI_37545351-S	15648.5	343.1	1
GI_37545353-S	119.7	4.7	0.71612903
GI_37545358-S	127.5	4.2	0.88258065
GI_37545360-S	95.6	3.6	0.05548387
GI_37545362-S	105.9	4.3	0.26709677
GI_37545368-S	120.8	4.7	0.75354839
GI_37545370-S	131.6	4.8	0.94322581
GI_37545373-S	278.1	7.8	1
GI_37545376-S	453.2	13.2	1
GI_37545377-S	145.8	6	0.9883871
GI_37545383-S	193	6.6	0.99870968
GI_37545408-S	114.7	4.2	0.55741935
GI_37545414-S	113.9	4.7	0.53419355
GI_37545449-S	107.8	5.1	0.32774194
GI_37545451-S	128.5	5.3	0.89548387
GI_37545455-S	116.1	5.9	0.61290323
GI_37545457-S	119.4	6.2	0.70709677
GI_37545459-S	123.5	4.1	0.81290323
GI_37545463-S	118.6	6	0.68645161
GI_37545486-S	132.9	6.2	0.94967742
GI_37545498-S	129.3	4.5	0.90451613
GI_37545504-S	120.4	5	0.73935484
GI_37545508-S	139.8	4.8	0.97806452
GI_37545524-S	168.4	5.3	0.99870968
GI_37545530-S	119.8	5.4	0.72
GI_37545556-S	108.7	4.5	0.36258065
GI_37545558-S	137.1	5.6	0.9716129
GI_37545568-S	96.2	3.3	0.06322581
GI_37545572-S	136.1	6.4	0.96903226
GI_37545574-S	104.6	4.8	0.23225806
GI_37545578-S	816.1	19.9	1
GI_37545580-S	101.2	5.2	0.14322581
GI_37545618-S	260.8	8.4	1
GI_37545625-S	514.8	30.7	1
GI_37545631-S	120.7	7.3	0.75096774
GI_37545635-S	106.7	4.2	0.29935484
GI_37545637-S	164	7.8	0.99870968
GI_37545641-S	131.4	6.6	0.94064516
GI_37545645-S	113.4	4.7	0.51741935
GI_37545679-S	167.4	11.4	0.99870968
GI_37545685-S	115.8	4.9	0.61032258
GI_37545687-S	84.8	3.5	0.00258065
GI_37545693-S	125.8	4.1	0.85935484
GI_37545699-S	264	8.2	1
GI_37545842-S	117.5	6.2	0.64645161
GI_37545846-S	121.3	4.8	0.76129032
GI_37545854-S	110.1	4.2	0.41032258
GI_37545856-S	155.9	5.9	0.99870968
GI_37545859-S	113.4	6.1	0.52
GI_37545861-S	106.6	3.2	0.29677419
GI_37545866-S	104.6	5.8	0.23225806
GI_37545870-S	116.1	6.6	0.61548387
GI_37545871-S	136.3	5.9	0.96903226
GI_37545877-S	105	5.1	0.23741935
GI_37545889-S	132	7.7	0.94580645
GI_37545891-S	1936.1	34	1
GI_37545893-S	188.7	6.3	0.99870968
GI_37545897-S	108.3	4.9	0.34967742
GI_37545901-S	133.9	6.7	0.95612903
GI_37545907-S	115.1	4.2	0.58193548
GI_37545909-S	114.7	3.3	0.55870968
GI_37545911-S	430.8	12.7	1
GI_37545913-S	185.2	6.7	0.99870968
GI_37545915-S	118.1	5.1	0.66967742
GI_37545917-S	120.2	5.4	0.73419355
GI_37545919-S	108.6	3.5	0.36
GI_37545925-S	144	4.8	0.9883871
GI_37545927-S	112.4	4	0.47612903
GI_37545931-S	206.8	6.6	0.99870968
GI_37545932-S	100.4	3.6	0.12645161
GI_37545936-S	113.2	4	0.51096774
GI_37545938-S	134.2	5.8	0.95612903
GI_37545942-S	207.5	9.3	0.99870968
GI_37545946-S	127.1	5	0.88
GI_37545948-S	112.9	5	0.50064516
GI_37545950-S	123.1	7.1	0.79741935
GI_37545954-S	107.5	4.5	0.31870968
GI_37545956-S	258.3	5.9	1
GI_37545958-S	1193	26.1	1
GI_37545960-S	125	6.8	0.84387097
GI_37545966-S	1105.8	31.8	1
GI_37545970-S	114.5	4.4	0.55096774
GI_37545972-S	112.7	5	0.48774194
GI_37545976-S	119.4	4.2	0.70709677
GI_37545978-S	95.2	4.8	0.05419355
GI_37545980-S	347.1	8.2	1
GI_37545982-S	338.3	10.3	1
GI_37545986-S	714	19.3	1
GI_37545987-S	106.1	4.5	0.27741935
GI_37545989-S	89.6	3.2	0.01290323
GI_37545993-S	106.3	3.8	0.28774194
GI_37545995-S	115.1	6.5	0.57548387
GI_37545997-S	103.7	5.4	0.21806452
GI_37545999-S	105.4	4.3	0.24645161
GI_37546002-S	118.8	5.8	0.69290323
GI_37546004-S	112.3	4.3	0.47612903
GI_37546007-S	80.2	3.2	0.00129032
GI_37546008-S	134.1	5.6	0.95612903
GI_37546012-S	104.2	3.9	0.22193548
GI_37546014-S	319.7	7.9	1
GI_37546018-S	1244.4	30.3	1
GI_37546020-S	132.9	5.9	0.94967742
GI_37546022-S	124.5	8	0.83741935
GI_37546026-S	101.1	4.6	0.14193548
GI_37546028-S	109.5	5.9	0.39483871
GI_37546036-S	101	3.7	0.14064516
GI_37546040-S	108.8	4.4	0.36903226
GI_37546044-S	103.3	5.1	0.20387097
GI_37546046-S	113.2	4.5	0.51354839
GI_37546048-S	89.6	3.4	0.01290323
GI_37546050-S	105.8	5.7	0.26064516
GI_37546052-S	111.9	4.1	0.45806452
GI_37546054-S	104.8	4.7	0.23483871
GI_37546056-S	124.3	5.3	0.83225806
GI_37546058-S	118.8	4.5	0.69290323
GI_37546066-S	131.8	5	0.94322581
GI_37546086-S	120.8	4.6	0.75354839
GI_37546090-S	116.4	5.1	0.62193548
GI_37546094-S	117.1	4.7	0.63612903
GI_37546100-S	111.2	4.7	0.44129032
GI_37546102-S	110.8	3.7	0.43354839
GI_37546110-S	132.7	7.2	0.94967742
GI_37546112-S	93.1	4.4	0.03483871
GI_37546114-S	127.4	6.1	0.88258065
GI_37546116-S	119.3	6.5	0.70451613
GI_37546131-S	109.5	5.6	0.39612903
GI_37546137-S	232.4	7.4	1
GI_37546139-S	188.5	4.6	0.99870968
GI_37546148-S	116.1	4.9	0.61548387
GI_37546152-S	126	6.9	0.86322581
GI_37546154-S	174.5	5.9	0.99870968
GI_37546156-S	109.6	3.9	0.39612903
GI_37546160-S	130.1	4.6	0.92258065
GI_37546163-S	109.7	4.1	0.4
GI_37546165-S	116.6	5.8	0.62709677
GI_37546167-S	112.1	5.5	0.4683871
GI_37546173-S	125.9	5.8	0.86064516
GI_37546177-S	95.6	4.2	0.05677419
GI_37546183-S	92.7	4.7	0.03225806
GI_37546189-S	106.4	6	0.28903226
GI_37546196-S	115.8	4.4	0.61032258
GI_37546200-S	139.3	5.8	0.97677419
GI_37546202-S	115.5	4.1	0.59612903
GI_37546204-S	94.6	4.7	0.04645161
GI_37546205-S	180.3	5.4	0.99870968
GI_37546214-S	120.8	5.4	0.75354839
GI_37546216-S	129.1	4.9	0.90322581
GI_37546220-S	123.5	4.9	0.81032258
GI_37546222-S	106.3	5.2	0.28645161
GI_37546224-S	109.5	5.9	0.39483871
GI_37546226-S	108.3	4.7	0.34709677
GI_37546229-S	3016.5	62.3	1
GI_37546231-S	132.1	5.1	0.94580645
GI_37546232-S	102.5	3.6	0.17677419
GI_37546234-S	368.8	12.4	1
GI_37546237-S	116.4	4.9	0.61935484
GI_37546245-S	95.6	3.7	0.05677419
GI_37546249-S	137.7	7	0.97290323
GI_37546258-S	121.1	5.4	0.75870968
GI_37546264-S	109.6	4.3	0.39612903
GI_37546267-S	122.1	4.8	0.77677419
GI_37546271-S	98.8	4	0.09935484
GI_37546273-S	125.6	6	0.85806452
GI_37546275-S	135.4	6	0.96645161
GI_37546288-S	174	4.9	0.99870968
GI_37546291-S	131.2	5.4	0.93935484
GI_37546293-S	111	4.1	0.43612903
GI_37546299-S	117.4	4.8	0.64516129
GI_37546303-S	127.8	5.7	0.88516129
GI_37546305-S	113.9	3.4	0.53548387
GI_37546306-S	124.5	4.5	0.83741935
GI_37546309-S	104.8	3.9	0.23483871
GI_37546313-S	116.8	6	0.63096774
GI_37546317-S	496.2	20.7	1
GI_37546335-S	1857.4	42.1	1
GI_37546337-S	1823.5	39.6	1
GI_37546339-S	122	5.7	0.77548387
GI_37546343-S	143.5	5.5	0.98451613
GI_37546350-S	178.1	4.9	0.99870968
GI_37546356-S	109.4	5.3	0.39225806
GI_37546360-S	97.9	3.8	0.08774194
GI_37546364-S	327.6	7.9	1
GI_37546368-S	114.6	5.5	0.55225806
GI_37546372-S	111.2	6.9	0.44258065
GI_37546376-S	103.2	3.9	0.2
GI_37546381-S	132.9	5.4	0.94967742
GI_37546382-S	134.2	5.5	0.95612903
GI_37546384-S	113.7	5.9	0.53032258
GI_37546389-S	104.3	3.7	0.22322581
GI_37546394-S	112.1	4.6	0.46580645
GI_37546396-S	83.5	3.8	0.00129032
GI_37546398-S	127.2	5.6	0.88258065
GI_37546400-S	122.2	5.1	0.77806452
GI_37546402-S	112.6	4.5	0.48129032
GI_37546411-S	116	4.6	0.61290323
GI_37546413-S	109.2	4	0.38193548
GI_37546415-S	123.7	3.5	0.81806452
GI_37546417-S	117.4	5.8	0.64129032
GI_37546419-S	110.8	5	0.43225806
GI_37546429-S	111.5	4.7	0.44903226
GI_37546435-S	118.4	5.5	0.67741935
GI_37546437-S	140.8	5.9	0.98193548
GI_37546442-S	378.5	12	1
GI_37546444-S	106.8	5.9	0.30193548
GI_37546449-S	121.7	5.3	0.76516129
GI_37546456-S	385.4	10	1
GI_37546461-S	123	4.4	0.79354839
GI_37546464-S	112.8	4.2	0.49290323
GI_37546471-S	111.9	5.2	0.45935484
GI_37546474-S	117.1	4.8	0.63354839
GI_37546480-S	130	4.8	0.92129032
GI_37546482-S	99.1	2.8	0.10451613
GI_37546496-S	550.9	14.7	1
GI_37546507-S	119.1	6.8	0.69935484
GI_37546509-S	117.2	4	0.63612903
GI_37546511-S	111.4	3.9	0.44903226
GI_37546515-S	1377.5	35.6	1
GI_37546517-S	117.4	7.9	0.64516129
GI_37546519-S	404	13.6	1
GI_37546521-S	292.9	7.9	1
GI_37546529-S	165.7	5	0.99870968
GI_37546535-S	1905.8	55.9	1
GI_37546538-S	203.6	9.9	0.99870968
GI_37546550-S	100.4	4.9	0.12903226
GI_37546554-S	116.5	5	0.62322581
GI_37546557-S	134.5	5	0.96129032
GI_37546565-S	103	3.6	0.19354839
GI_37546575-S	105.7	4.5	0.26064516
GI_37546580-S	116.1	5.1	0.61290323
GI_37546582-S	117.8	3.9	0.65935484
GI_37546588-S	114.1	4.5	0.54064516
GI_37546613-S	114.6	5.1	0.55225806
GI_37546619-S	134	6.2	0.95612903
GI_37546626-S	112.7	5.1	0.48516129
GI_37546632-S	112.6	4.8	0.48129032
GI_37546637-S	116	5.9	0.61290323
GI_37546639-S	118.9	4.9	0.69290323
GI_37546649-S	107.9	4.4	0.3316129
GI_37546653-S	135	5.8	0.96387097
GI_37546658-S	112.8	4.6	0.4916129
GI_37546662-S	188.1	5.8	0.99870968
GI_37546668-S	93.5	3.4	0.03870968
GI_37546705-S	357.1	10.9	1
GI_37546711-S	118.2	5.8	0.67096774
GI_37546713-S	87.4	3.3	0.01032258
GI_37546716-S	532.6	14.9	1
GI_37546720-S	124.6	4.4	0.83741935
GI_37546726-S	113.4	4.9	0.52
GI_37546728-S	131.1	5.6	0.93806452
GI_37546731-S	266.8	8	1
GI_37546739-S	132.7	5.1	0.94967742
GI_37546741-S	118.4	4.9	0.67741935
GI_37546745-S	126.4	4.4	0.87225806
GI_37546747-S	111.3	4.5	0.44387097
GI_37546761-S	144.6	5.6	0.9883871
GI_37546763-S	125.7	6.7	0.85806452
GI_37546765-S	110.4	4.7	0.42064516
GI_37546767-S	114.6	3.2	0.55612903
GI_37546772-S	104.9	5.1	0.23741935
GI_37546774-S	116.2	5.1	0.61548387
GI_37546776-S	113.6	4.8	0.52903226
GI_37546785-S	157.6	6.3	0.99870968
GI_37546787-S	107.3	4.5	0.31612903
GI_37546790-S	114.6	4.3	0.55741935
GI_37546792-S	108.7	5	0.36129032
GI_37546794-S	108.4	5.5	0.35096774
GI_37546796-S	120.3	4.8	0.73548387
GI_37546798-S	130.3	5.7	0.92903226
GI_37546804-S	100.9	4.1	0.13806452
GI_37546808-S	99.8	4.3	0.11354839
GI_37546816-S	147.6	6	0.99225806
GI_37546818-S	115	4.7	0.57419355
GI_37546822-S	139.3	5.4	0.97677419
GI_37546824-S	119.8	4	0.72
GI_37546828-S	107.2	5.1	0.31354839
GI_37546836-S	106.8	3.9	0.30193548
GI_37546837-S	108.2	5.5	0.34580645
GI_37546846-S	175.8	5.9	0.99870968
GI_37546848-S	110.6	5	0.42580645
GI_37546854-S	123.1	5.9	0.79483871
GI_37546856-S	92.7	4.2	0.03225806
GI_37546860-S	138.9	6.3	0.97419355
GI_37546862-S	138.9	7.9	0.97290323
GI_37546863-S	365.5	6.4	1
GI_37546867-S	1539.4	44.5	1
GI_37546881-S	304.4	7.8	1
GI_37546886-S	119.6	4.6	0.71225806
GI_37546888-S	117.3	4.8	0.64
GI_37546892-S	236.5	6.9	1
GI_37546893-S	625.8	16.6	1
GI_37546895-S	109.5	5	0.39612903
GI_37546901-S	132.9	4.9	0.94967742
GI_37546902-S	100.8	4.1	0.13677419
GI_37546904-S	99.9	6.3	0.11612903
GI_37546906-S	107.1	4.6	0.30967742
GI_37546908-S	110.5	4.9	0.42322581
GI_37546910-S	106.3	4.8	0.28258065
GI_37546913-S	122.1	7.4	0.77677419
GI_37546917-S	112.6	4.3	0.48129032
GI_37546921-S	561.5	15.3	1
GI_37546924-S	248.8	8.3	1
GI_37546926-S	17341.2	356.4	1
GI_37546934-S	81.3	2.9	0.00129032
GI_37546938-S	949.5	27.3	1
GI_37546944-S	118.9	4.4	0.69419355
GI_37546946-S	1452.2	41.9	1
GI_37546948-S	108.1	4	0.33677419
GI_37546950-S	115.6	4.4	0.59741935
GI_37546953-S	117.9	5.5	0.66193548
GI_37546955-S	134.7	5.8	0.96129032
GI_37546957-S	101.2	4.2	0.14322581
GI_37546959-S	392.2	12.1	1
GI_37546969-S	94.6	4.1	0.04645161
GI_37546973-S	113.4	6	0.51741935
GI_37546978-S	4299.5	110.6	1
GI_37546980-S	140.1	6.2	0.98064516
GI_37546982-S	292.1	8.9	1
GI_37546984-S	127.6	5.3	0.88258065
GI_37546986-S	125.8	4.9	0.85935484
GI_37546996-S	483.9	13.7	1
GI_37547004-S	136.7	5.1	0.97032258
GI_37547008-S	117.2	4	0.63870968
GI_37547010-S	111.1	6.4	0.43870968
GI_37547012-S	506	14.5	1
GI_37547014-S	155	5.7	0.99741935
GI_37547028-S	120.6	4.7	0.74451613
GI_37547034-S	105.6	4.4	0.25677419
GI_37547042-S	183.4	7.8	0.99870968
GI_37547044-S	107.5	4.2	0.31870968
GI_37547050-S	401	15.7	1
GI_37547052-S	149.4	3.9	0.99354839
GI_37547053-S	130.2	5.7	0.92645161
GI_37547060-S	118.1	5.2	0.66967742
GI_37547062-S	135.8	5.8	0.96774194
GI_37547063-S	141.1	5.3	0.98193548
GI_37547065-S	259.1	13.4	1
GI_37547067-S	596.2	15.7	1
GI_37547069-S	104.8	4.6	0.23354839
GI_37547073-S	128.1	5.2	0.89032258
GI_37547075-S	115.8	5.9	0.61032258
GI_37547077-S	407.2	10	1
GI_37547079-S	138.1	6.5	0.97290323
GI_37547083-S	132.5	6	0.94709677
GI_37547085-S	106.7	4.5	0.29935484
GI_37547087-S	103	4.5	0.19483871
GI_37547093-S	128.6	7.4	0.89548387
GI_37547099-S	107.4	4.3	0.31870968
GI_37547101-S	118.3	6.6	0.67612903
GI_37547103-S	121.2	3.7	0.75870968
GI_37547107-S	1233.6	41.1	1
GI_37547115-S	108.4	4.7	0.35225806
GI_37547117-S	108.6	5.8	0.36
GI_37547125-S	432.1	10.1	1
GI_37547129-S	123.7	5.2	0.81806452
GI_37547136-S	103.9	4.6	0.21935484
GI_37547138-S	130.3	7.5	0.9316129
GI_37547147-S	128.9	6.9	0.89806452
GI_37547148-S	122.6	5.2	0.78451613
GI_37547151-S	385.4	13.3	1
GI_37547153-S	133	5.9	0.95096774
GI_37547158-S	116.1	5.2	0.61290323
GI_37547173-S	131.4	4.2	0.94064516
GI_37547175-S	265.2	11.2	1
GI_37547177-S	120.1	4.8	0.73032258
GI_37547182-S	94	2.8	0.04258065
GI_37547184-S	112.3	5.3	0.47354839
