TargetID	AVG_Signal-H9 hES cells repl1	BEAD_STDEV-H9 hES cells repl1	Detection-H9 hES cells repl1
GI_37542486-S	524.3	20.2	1
GI_37542491-S	613.4	15	1
GI_37542499-S	132.2	6.4	0.37290323
GI_37542501-S	410.9	11.9	1
GI_37542503-S	148.4	6.9	0.79354839
GI_37542511-S	126.3	5.3	0.22451613
GI_37542515-S	181.2	7.6	0.99612903
GI_37542517-S	177.4	6	0.99096774
GI_37542666-S	126.1	6.1	0.21935484
GI_37542672-S	275	9.2	1
GI_37542851-S	203.2	8.3	0.99870968
GI_37542857-S	139.8	5.1	0.59870968
GI_37542859-S	276.1	6.7	1
GI_37542863-S	124.6	7	0.18580645
GI_37542865-S	117.7	4.7	0.08258065
GI_37542881-S	164.3	6.4	0.95612903
GI_37542883-S	178.6	8	0.99096774
GI_37542884-S	111.9	3.7	0.03483871
GI_37542886-S	149	9.1	0.8
GI_37542888-S	141.7	6.2	0.64516129
GI_37542896-S	131.8	3.9	0.35870968
GI_37542906-S	199.3	7.5	0.99870968
GI_37542910-S	132.7	6.5	0.38967742
GI_37542911-S	145.6	5	0.73548387
GI_37542913-S	164.7	6.7	0.95741935
GI_37542914-S	146.1	5.4	0.74709677
GI_37542922-S	162.3	6.8	0.94580645
GI_37542926-S	122.1	4.7	0.14193548
GI_37542930-S	127.1	9.5	0.24129032
GI_37542932-S	172.1	7.9	0.98451613
GI_37542940-S	122	5.6	0.14064516
GI_37542946-S	165.8	8.8	0.96129032
GI_37542949-S	120.5	5.5	0.11225806
GI_37542951-S	135.5	5.8	0.46451613
GI_37542957-S	128.8	5.4	0.28129032
GI_37542961-S	160.1	4.7	0.93419355
GI_37542963-S	161.8	8.3	0.94580645
GI_37542965-S	133.5	5.3	0.40645161
GI_37542967-S	142.2	7.8	0.65677419
GI_37542969-S	145.1	8.7	0.72516129
GI_37542971-S	135.9	6.9	0.47741935
GI_37542975-S	150.1	10.5	0.81935484
GI_37542977-S	147.6	8.1	0.77548387
GI_37542979-S	137.3	13.9	0.51483871
GI_37542981-S	318.7	11.8	1
GI_37542986-S	170.2	9.1	0.97806452
GI_37542990-S	146.9	6.9	0.76
GI_37542993-S	134.9	6.4	0.44258065
GI_37542995-S	1184.5	32.5	1
GI_37542999-S	143.1	6	0.68
GI_37543001-S	123.9	4.3	0.16903226
GI_37543003-S	143.4	5.8	0.68645161
GI_37543009-S	3369.8	77.5	1
GI_37543181-S	134.7	7.1	0.43741935
GI_37543220-S	215.8	7.9	0.99870968
GI_37543222-S	291.3	9.1	1
GI_37543269-S	102.5	4.9	0.00645161
GI_37543271-S	1409.2	36.5	1
GI_37543272-S	133.7	4.8	0.4116129
GI_37543280-S	128.9	6	0.28516129
GI_37543282-S	152.2	6.1	0.84387097
GI_37543284-S	317	11	1
GI_37543286-S	562.8	12.6	1
GI_37543288-S	530.6	17.4	1
GI_37543291-S	249.4	5.9	1
GI_37543293-S	533.5	20.7	1
GI_37543295-S	154.1	7.3	0.86064516
GI_37543318-S	119.6	5.4	0.09806452
GI_37543322-S	332.8	13.9	1
GI_37543324-S	156.1	8.6	0.89419355
GI_37543328-S	155.9	7.6	0.89032258
GI_37543348-S	126.6	4.3	0.23096774
GI_37543352-S	134.1	6.1	0.42709677
GI_37543356-S	157	7.2	0.89935484
GI_37543359-S	125.1	5.5	0.19870968
GI_37543367-S	140.3	5.5	0.61548387
GI_37543372-S	113.8	4.9	0.04774194
GI_37543390-S	151.6	7.3	0.83741935
GI_37543394-S	139.6	8.9	0.5883871
GI_37543396-S	121.2	5.5	0.12645161
GI_37543398-S	132.4	5.1	0.37806452
GI_37543403-S	113	5.5	0.04258065
GI_37543439-S	154	7.6	0.86064516
GI_37543441-S	137	7.3	0.5083871
GI_37543443-S	148.9	9.7	0.79870968
GI_37543449-S	150.6	5.4	0.82580645
GI_37543453-S	130.2	7	0.31225806
GI_37543681-S	148.5	6.7	0.79354839
GI_37543683-S	156	8.9	0.89032258
GI_37543685-S	146.1	7.3	0.74709677
GI_37543687-S	135.9	7.5	0.47741935
GI_37543691-S	151.6	5.9	0.83741935
GI_37543694-S	166.6	7.8	0.96387097
GI_37543701-S	121.6	6.2	0.13419355
GI_37543705-S	115.1	4.1	0.06193548
GI_37543709-S	126	5.3	0.21677419
GI_37543713-S	142	6.6	0.65548387
GI_37543738-S	151	9.1	0.82967742
GI_37543748-S	406.1	11.9	1
GI_37543750-S	137.1	4.9	0.51096774
GI_37543752-S	124.8	5.9	0.19225806
GI_37543754-S	121.8	8.4	0.13935484
GI_37543758-S	117.9	6.2	0.08774194
GI_37543760-S	137.8	8.3	0.54193548
GI_37543768-S	148.7	6.2	0.79612903
GI_37543771-S	130.9	4	0.33290323
GI_37543773-S	145.9	5.7	0.74322581
GI_37543775-S	357.5	17.2	1
GI_37543779-S	236.9	7.6	0.99870968
GI_37543804-S	115.3	3.5	0.06193548
GI_37543806-S	18877.3	418.7	1
GI_37543808-S	129.4	8.4	0.29548387
GI_37543816-S	143.3	6	0.68645161
GI_37543871-S	150.1	8.2	0.81935484
GI_37543873-S	145.7	8.6	0.73548387
GI_37543875-S	124	5.7	0.16903226
GI_37543878-S	149.1	8.2	0.8
GI_37543880-S	121.1	5	0.12387097
GI_37543890-S	165	7.2	0.95870968
GI_37543892-S	139.5	7	0.58580645
GI_37543896-S	162.6	9.7	0.9483871
GI_37543898-S	146.6	7.9	0.75483871
GI_37543902-S	169.6	8.3	0.97677419
GI_37543906-S	150.1	7.9	0.81935484
GI_37543909-S	153.5	5.5	0.85419355
GI_37543961-S	150.6	6.8	0.82709677
GI_37543967-S	160.2	6.2	0.93419355
GI_37543969-S	2705.1	68.1	1
GI_37544001-S	153.7	6.9	0.85548387
GI_37544003-S	175.4	7.7	0.9883871
GI_37544007-S	180.7	6.2	0.99483871
GI_37544009-S	131.6	7.6	0.35096774
GI_37544011-S	166.6	5.4	0.96387097
GI_37544019-S	552.5	14.7	1
GI_37544031-S	142.2	8	0.65806452
GI_37544033-S	902.7	33	1
GI_37544037-S	158.8	7.4	0.92
GI_37544046-S	135.8	6.8	0.47096774
GI_37544053-S	175.8	9	0.9883871
GI_37544055-S	152	5.8	0.84
GI_37544061-S	160.9	5.4	0.94064516
GI_37544063-S	126.2	4.2	0.22193548
GI_37544071-S	145.1	4	0.72774194
GI_37544075-S	113.7	4.3	0.04774194
GI_37544079-S	135	4.9	0.44387097
GI_37544081-S	141.2	7.4	0.63096774
GI_37544110-S	429.9	14.7	1
GI_37544111-S	151.3	7.4	0.83354839
GI_37544113-S	147	7.6	0.76387097
GI_37544115-S	111.5	4.2	0.03096774
GI_37544117-S	135.6	7.1	0.46967742
GI_37544121-S	145.5	4.8	0.73290323
GI_37544123-S	141.5	5.6	0.63741935
GI_37544127-S	128.9	5	0.28645161
GI_37544129-S	128.5	5.9	0.27096774
GI_37544131-S	134	10.3	0.42322581
GI_37544141-S	575.5	16.3	1
GI_37544434-S	119.1	5.1	0.09419355
GI_37544436-S	147.8	9.4	0.77677419
GI_37544450-S	142.4	5.8	0.66322581
GI_37544460-S	147.5	5.7	0.77419355
GI_37544490-S	112.3	4	0.03741935
GI_37544494-S	102.5	5.7	0.00645161
GI_37544497-S	168.6	6.7	0.97548387
GI_37544565-S	116.4	4.8	0.07096774
GI_37544571-S	152	5.6	0.84
GI_37544574-S	132.1	5.2	0.37032258
GI_37544576-S	155.3	8.4	0.88129032
GI_37544578-S	146.9	6.6	0.76129032
GI_37544582-S	206.2	10	0.99870968
GI_37544593-S	162.1	6.8	0.94580645
GI_37544650-S	131.7	6.6	0.35354839
GI_37544652-S	140.6	6.3	0.62193548
GI_37544656-S	120.3	4.5	0.10967742
GI_37544658-S	139.6	5.7	0.58709677
GI_37544666-S	1350.4	31	1
GI_37544667-S	2918	62.8	1
GI_37544669-S	161.7	7.5	0.94580645
GI_37544673-S	113.7	5.4	0.04774194
GI_37544677-S	135.7	6.2	0.47096774
GI_37544681-S	154.7	10	0.87225806
GI_37544683-S	141.4	6.6	0.63741935
GI_37544685-S	151.4	6.7	0.83483871
GI_37544691-S	115.9	5.4	0.06451613
GI_37544694-S	128	6.2	0.26451613
GI_37544698-S	124.5	6.2	0.18451613
GI_37544714-S	146.4	7.5	0.75096774
GI_37544717-S	142	6.8	0.65548387
GI_37544742-S	113.8	5.4	0.04774194
GI_37544744-S	133.2	7.2	0.4
GI_37544774-S	154.7	5.9	0.87225806
GI_37544910-S	145	8	0.72387097
GI_37544934-S	1362.4	29	1
GI_37544963-S	137.1	6.2	0.51096774
GI_37544988-S	130.6	4.3	0.32516129
GI_37544990-S	227.1	8.4	0.99870968
GI_37545002-S	159.3	7.7	0.92903226
GI_37545048-S	124.2	6.3	0.17419355
GI_37545052-S	140.4	8	0.61548387
GI_37545056-S	253	9.9	1
GI_37545060-S	549.7	20.1	1
GI_37545064-S	135.6	5.8	0.46967742
GI_37545066-S	139.7	7.3	0.59225806
GI_37545068-S	145.8	7.7	0.73935484
GI_37545070-S	150.8	5.3	0.82709677
GI_37545082-S	151	5.9	0.82967742
GI_37545084-S	125.7	6.8	0.21032258
GI_37545110-S	149.7	5.5	0.80903226
GI_37545112-S	188.6	8.6	0.99870968
GI_37545266-S	204.2	8.3	0.99870968
GI_37545268-S	211.2	10.9	0.99870968
GI_37545270-S	144.4	7.4	0.71870968
GI_37545279-S	131.7	5.3	0.35225806
GI_37545281-S	136.6	5.9	0.4916129
GI_37545349-S	141.7	7.2	0.64516129
GI_37545351-S	13213.7	306.7	1
GI_37545353-S	152.7	7.4	0.85032258
GI_37545358-S	182.3	7.2	0.99612903
GI_37545360-S	121	8.1	0.12129032
GI_37545362-S	125	4.9	0.19612903
GI_37545368-S	155.8	6.4	0.88774194
GI_37545370-S	140.7	6.8	0.62193548
GI_37545373-S	324.6	14.9	1
GI_37545376-S	584.2	18.6	1
GI_37545377-S	169	8.9	0.97548387
GI_37545383-S	211.7	7.3	0.99870968
GI_37545408-S	136.3	7	0.48516129
GI_37545414-S	151.1	8.1	0.83096774
GI_37545449-S	139.5	6.1	0.58580645
GI_37545451-S	169.9	8.8	0.97677419
GI_37545455-S	128	5.2	0.26193548
GI_37545457-S	140.3	5.9	0.61548387
GI_37545459-S	147.7	7	0.77677419
GI_37545463-S	138.1	6.3	0.54322581
GI_37545486-S	157.1	5.8	0.89935484
GI_37545498-S	180.6	8.5	0.99483871
GI_37545504-S	155.6	8.1	0.88516129
GI_37545508-S	150.7	5.6	0.82709677
GI_37545524-S	193.9	7.6	0.99870968
GI_37545530-S	140.4	5.9	0.61548387
GI_37545556-S	129.7	4.4	0.30580645
GI_37545558-S	157.9	5.4	0.9083871
GI_37545568-S	147.1	6.3	0.76387097
GI_37545572-S	152.3	7.1	0.84774194
GI_37545574-S	127.4	5.4	0.24645161
GI_37545578-S	801.1	17.8	1
GI_37545580-S	139.7	5.9	0.59612903
GI_37545618-S	354.3	10.3	1
GI_37545625-S	797.2	31.4	1
GI_37545631-S	137.2	7.2	0.51225806
GI_37545635-S	143.8	6	0.69806452
GI_37545637-S	208.4	18.9	0.99870968
GI_37545641-S	171.4	6.6	0.98322581
GI_37545645-S	127.6	5.6	0.24903226
GI_37545679-S	212.7	9.7	0.99870968
GI_37545685-S	138	6.3	0.54322581
GI_37545687-S	125.7	7.3	0.21290323
GI_37545693-S	164.1	5.8	0.95612903
GI_37545699-S	281.9	8.8	1
GI_37545842-S	155.2	6.4	0.87741935
GI_37545846-S	146	6.1	0.74322581
GI_37545854-S	130.5	5	0.32129032
GI_37545856-S	169.2	7.6	0.97548387
GI_37545859-S	153.7	6.6	0.85548387
GI_37545861-S	141.2	7.1	0.63096774
GI_37545866-S	132.8	6.3	0.38967742
GI_37545870-S	154.2	9.1	0.86193548
GI_37545871-S	156	7.5	0.8916129
GI_37545877-S	136.5	7.1	0.49032258
GI_37545889-S	164.1	10.4	0.95483871
GI_37545891-S	2069.6	46.2	1
GI_37545893-S	223.2	7.2	0.99870968
GI_37545897-S	121.9	5.5	0.14064516
GI_37545901-S	150.9	6.6	0.82967742
GI_37545907-S	149.4	7.3	0.80258065
GI_37545909-S	139.1	4.8	0.56903226
GI_37545911-S	647.1	21.4	1
GI_37545913-S	231.1	7.9	0.99870968
GI_37545915-S	133.7	6.3	0.41290323
GI_37545917-S	141.9	8.5	0.6516129
GI_37545919-S	131	3.9	0.33548387
GI_37545925-S	188	10.8	0.99741935
GI_37545927-S	135	5	0.44387097
GI_37545931-S	265.4	10.2	1
GI_37545932-S	136.5	5	0.4916129
GI_37545936-S	134.4	5	0.43483871
GI_37545938-S	153.4	6.8	0.85290323
GI_37545942-S	231.6	8.2	0.99870968
GI_37545946-S	160.6	6.9	0.93806452
GI_37545948-S	136.6	6.4	0.49419355
GI_37545950-S	166.9	7.1	0.96516129
GI_37545954-S	136.5	6.2	0.49032258
GI_37545956-S	293.4	10.1	1
GI_37545958-S	1337.2	41.8	1
GI_37545960-S	142.4	7.1	0.66322581
GI_37545966-S	1408.1	36.4	1
GI_37545970-S	131	4.3	0.33419355
GI_37545972-S	132.5	5.3	0.38580645
GI_37545976-S	142	8.9	0.65548387
GI_37545978-S	131.1	7.8	0.33935484
GI_37545980-S	424.4	11.2	1
GI_37545982-S	458.3	12.5	1
GI_37545986-S	828.3	17.5	1
GI_37545987-S	127.9	5.3	0.25935484
GI_37545989-S	118.5	5.7	0.0916129
GI_37545993-S	140.5	6	0.61677419
GI_37545995-S	136.6	8	0.4916129
GI_37545997-S	117.8	5.9	0.08516129
GI_37545999-S	132.8	7	0.39096774
GI_37546002-S	127.7	4.9	0.25419355
GI_37546004-S	137.7	7.8	0.5316129
GI_37546007-S	119.9	6.5	0.10064516
GI_37546008-S	166.3	7.4	0.96129032
GI_37546012-S	121.7	5.8	0.13548387
GI_37546014-S	366.4	14.7	1
GI_37546018-S	1626.5	40.9	1
GI_37546020-S	160.2	4.9	0.93419355
GI_37546022-S	128.8	6	0.28387097
GI_37546026-S	125.7	5.8	0.21032258
GI_37546028-S	116.2	5.1	0.0683871
GI_37546036-S	116.1	4	0.06580645
GI_37546040-S	141.2	7	0.63096774
GI_37546044-S	112	6.1	0.03612903
GI_37546046-S	148.6	6.4	0.79354839
GI_37546048-S	111.6	5	0.03096774
GI_37546050-S	137.3	6.4	0.51483871
GI_37546052-S	134.6	5.2	0.43741935
GI_37546054-S	140.1	7	0.60903226
GI_37546056-S	142.5	7.9	0.66709677
GI_37546058-S	147.5	6.2	0.77290323
GI_37546066-S	156.2	5.9	0.89548387
GI_37546086-S	150.6	7.2	0.82580645
GI_37546090-S	135.3	5.6	0.45806452
GI_37546094-S	121.3	6.7	0.12645161
GI_37546100-S	131	5.6	0.33548387
GI_37546102-S	128	5.8	0.26193548
GI_37546110-S	163.2	7.1	0.95096774
GI_37546112-S	118.5	5.5	0.09032258
GI_37546114-S	151.2	6.5	0.83225806
GI_37546116-S	153.1	6.9	0.85290323
GI_37546131-S	128	4.7	0.26193548
GI_37546137-S	297.1	11	1
GI_37546139-S	232.5	7.8	0.99870968
GI_37546148-S	143.1	8.6	0.68
GI_37546152-S	151.6	7.2	0.83741935
GI_37546154-S	209.8	7.7	0.99870968
GI_37546156-S	138.9	6.2	0.56774194
GI_37546160-S	171.7	8	0.98451613
GI_37546163-S	128.6	5.4	0.27354839
GI_37546165-S	144.1	6.9	0.70709677
GI_37546167-S	135.1	5.9	0.4516129
GI_37546173-S	172.6	9.8	0.98580645
GI_37546177-S	127.9	4.5	0.26064516
GI_37546183-S	114.5	5.5	0.05806452
GI_37546189-S	132.5	6.2	0.38451613
GI_37546196-S	137.4	5.5	0.52129032
GI_37546200-S	170.8	8.9	0.98064516
GI_37546202-S	138.1	6.9	0.54322581
GI_37546204-S	121.5	6.5	0.13032258
GI_37546205-S	225.1	10.6	0.99870968
GI_37546214-S	147	6.3	0.76258065
GI_37546216-S	157.6	6.1	0.90193548
GI_37546220-S	158	6.6	0.90967742
GI_37546222-S	131.7	7.1	0.35741935
GI_37546224-S	136.7	7.7	0.49806452
GI_37546226-S	122.1	5.3	0.14064516
GI_37546229-S	3931.9	88.8	1
GI_37546231-S	143.4	6	0.68645161
GI_37546232-S	128.1	5.6	0.26451613
GI_37546234-S	448.5	12.2	1
GI_37546237-S	152.3	6.9	0.84774194
GI_37546245-S	126.1	4.8	0.21935484
GI_37546249-S	167.7	6.1	0.96774194
GI_37546258-S	146.3	6.9	0.75096774
GI_37546264-S	114.6	5.4	0.05935484
GI_37546267-S	150.1	5.1	0.81935484
GI_37546271-S	113.6	6.2	0.04774194
GI_37546273-S	155.2	6.9	0.87741935
GI_37546275-S	163.4	7.1	0.95354839
GI_37546288-S	167.5	7.7	0.96645161
GI_37546291-S	135	5.7	0.44387097
GI_37546293-S	147.3	10.1	0.77032258
GI_37546299-S	137.3	4.9	0.51870968
GI_37546303-S	168.2	7.3	0.9716129
GI_37546305-S	143.5	6.8	0.69290323
GI_37546306-S	138.1	7.2	0.54322581
GI_37546309-S	106.9	4.4	0.01032258
GI_37546313-S	133.5	6.3	0.40645161
GI_37546317-S	501.1	20.6	1
GI_37546335-S	2434.1	68.3	1
GI_37546337-S	2716.1	76.1	1
GI_37546339-S	132	3.9	0.36516129
GI_37546343-S	182.4	10.9	0.99612903
GI_37546350-S	241.2	10	1
GI_37546356-S	147.2	6.8	0.76774194
GI_37546360-S	116.5	8.1	0.07225806
GI_37546364-S	374.3	14.1	1
GI_37546368-S	147.2	7.5	0.76774194
GI_37546372-S	141.3	5.5	0.63483871
GI_37546376-S	133.1	7.4	0.39870968
GI_37546381-S	176.3	9.1	0.9883871
GI_37546382-S	185.9	8.2	0.99741935
GI_37546384-S	145.4	6.7	0.73290323
GI_37546389-S	130.5	5.4	0.32
GI_37546394-S	135.3	5.3	0.46064516
GI_37546396-S	104.5	10.7	0.00645161
GI_37546398-S	146.2	8	0.74967742
GI_37546400-S	160.7	6.4	0.93935484
GI_37546402-S	130	7.7	0.3083871
GI_37546411-S	154.7	6.7	0.87225806
GI_37546413-S	146.7	6.6	0.75741935
GI_37546415-S	151.9	6.1	0.83870968
GI_37546417-S	155.3	8.5	0.88387097
GI_37546419-S	125.6	5.9	0.21032258
GI_37546429-S	139.9	5.4	0.6
GI_37546435-S	145.7	6.6	0.73548387
GI_37546437-S	172.2	6	0.98451613
GI_37546442-S	381.9	13	1
GI_37546444-S	127.4	4.3	0.24645161
GI_37546449-S	146.6	6.9	0.75483871
GI_37546456-S	372.1	12.3	1
GI_37546461-S	135.3	5.4	0.45806452
GI_37546464-S	144.4	6.3	0.71741935
GI_37546471-S	139.9	6.6	0.60129032
GI_37546474-S	161.1	7.7	0.94193548
GI_37546480-S	162.1	7.5	0.94580645
GI_37546482-S	145	6.9	0.72516129
GI_37546496-S	743.8	23.4	1
GI_37546507-S	136	9.4	0.48129032
GI_37546509-S	130.3	4.6	0.31870968
GI_37546511-S	137.1	9.4	0.50967742
GI_37546515-S	1573.9	39	1
GI_37546517-S	142.5	5	0.66709677
GI_37546519-S	448.5	15.8	1
GI_37546521-S	401.1	11.9	1
GI_37546529-S	231.3	8.7	0.99870968
GI_37546535-S	2489.4	71.2	1
GI_37546538-S	261.3	10.4	1
GI_37546550-S	121.6	6.2	0.13419355
GI_37546554-S	127.8	7	0.25806452
GI_37546557-S	164	5.8	0.95483871
GI_37546565-S	134.1	5.5	0.42709677
GI_37546575-S	120.9	5.3	0.11612903
GI_37546580-S	152.6	6.9	0.85032258
GI_37546582-S	161.3	6	0.94322581
GI_37546588-S	151.1	8.6	0.83096774
GI_37546613-S	134.9	8.2	0.44387097
GI_37546619-S	174.9	7.1	0.9883871
GI_37546626-S	125.6	7.8	0.21032258
GI_37546632-S	128.5	6.6	0.2683871
GI_37546637-S	147.7	6.9	0.77677419
GI_37546639-S	135.3	5.6	0.45806452
GI_37546649-S	125.3	4.4	0.20387097
GI_37546653-S	150.5	7.6	0.82580645
GI_37546658-S	128.2	4.8	0.26580645
GI_37546662-S	230.9	8.4	0.99870968
GI_37546668-S	119.3	4.9	0.09677419
GI_37546705-S	395	12.3	1
GI_37546711-S	138.9	4.5	0.56774194
GI_37546713-S	107	4.7	0.01032258
GI_37546716-S	601.2	19	1
GI_37546720-S	139.1	6.5	0.56903226
GI_37546726-S	123	7	0.15483871
GI_37546728-S	151.2	6.9	0.83354839
GI_37546731-S	236.4	8.4	0.99870968
GI_37546739-S	169.8	6.2	0.97677419
GI_37546741-S	144.2	5.2	0.70967742
GI_37546745-S	151.1	6.9	0.83225806
GI_37546747-S	131.2	12.2	0.34193548
GI_37546761-S	204.4	6.2	0.99870968
GI_37546763-S	141.6	7.3	0.64258065
GI_37546765-S	118.4	5.8	0.09032258
GI_37546767-S	132	4.7	0.36774194
GI_37546772-S	138.7	7.3	0.55612903
GI_37546774-S	141.5	8	0.64129032
GI_37546776-S	123.9	6.6	0.16903226
GI_37546785-S	188.1	10	0.99870968
GI_37546787-S	134.2	7.6	0.42967742
GI_37546790-S	134.1	6.4	0.42709677
GI_37546792-S	128.8	6.1	0.28387097
GI_37546794-S	138.6	4.9	0.55483871
GI_37546796-S	131.2	6.5	0.34322581
GI_37546798-S	128.7	5.7	0.27870968
GI_37546804-S	125.9	4.4	0.21677419
GI_37546808-S	132.6	5.6	0.38709677
GI_37546816-S	183.1	7.2	0.99741935
GI_37546818-S	139.1	6.6	0.56774194
GI_37546822-S	160.8	6.6	0.94064516
GI_37546824-S	132.7	4.7	0.38967742
GI_37546828-S	131.2	6.5	0.34322581
GI_37546836-S	141.2	7.3	0.63354839
GI_37546837-S	152.8	8.4	0.85290323
GI_37546846-S	218.5	12.5	0.99870968
GI_37546848-S	138.4	5.1	0.54967742
GI_37546854-S	158.3	8	0.91354839
GI_37546856-S	114.7	3.6	0.05935484
GI_37546860-S	168.6	7.4	0.97548387
GI_37546862-S	149.1	6.8	0.8
GI_37546863-S	424.4	13.6	1
GI_37546867-S	2132.6	52.4	1
GI_37546881-S	366.8	11.4	1
GI_37546886-S	144.6	5.8	0.71870968
GI_37546888-S	154.8	6.3	0.87354839
GI_37546892-S	314.2	10.3	1
GI_37546893-S	926.3	30.7	1
GI_37546895-S	138.6	6.4	0.55483871
GI_37546901-S	176.2	7.3	0.9883871
GI_37546902-S	111.8	4.5	0.03354839
GI_37546904-S	159.4	11.5	0.92903226
GI_37546906-S	125.3	4.5	0.20387097
GI_37546908-S	120.3	4.7	0.10967742
GI_37546910-S	137.2	7.5	0.51096774
GI_37546913-S	161.3	16	0.94322581
GI_37546917-S	151.9	5.9	0.83870968
GI_37546921-S	587.4	14.8	1
GI_37546924-S	336	11.3	1
GI_37546926-S	18461.6	459.2	1
GI_37546934-S	114.3	4.9	0.05548387
GI_37546938-S	1227.5	24.8	1
GI_37546944-S	149.1	9.2	0.8
GI_37546946-S	1760.6	38.2	1
GI_37546948-S	132	6.8	0.36516129
GI_37546950-S	130.6	7	0.32645161
GI_37546953-S	152.8	6.3	0.8516129
GI_37546955-S	168.9	7.7	0.97548387
GI_37546957-S	124.5	6.1	0.18451613
GI_37546959-S	544.8	21	1
GI_37546969-S	120.3	5	0.10967742
GI_37546973-S	128.8	5.9	0.28387097
GI_37546978-S	4017.8	115.1	1
GI_37546980-S	170.3	6.9	0.97935484
GI_37546982-S	346.2	10.7	1
GI_37546984-S	131.2	7.8	0.34322581
GI_37546986-S	152.7	5.9	0.85032258
GI_37546996-S	461.2	11.7	1
GI_37547004-S	173.6	7.3	0.9883871
GI_37547008-S	143.8	5.9	0.69806452
GI_37547010-S	145.9	9.6	0.74193548
GI_37547012-S	660	18.6	1
GI_37547014-S	177.3	6	0.99096774
GI_37547028-S	158.5	8.5	0.91483871
GI_37547034-S	134.3	6.7	0.43354839
GI_37547042-S	191	10.2	0.99870968
GI_37547044-S	127.7	6.5	0.2516129
GI_37547050-S	521	15.5	1
GI_37547052-S	185.4	6.9	0.99741935
GI_37547053-S	152.7	7.7	0.85032258
GI_37547060-S	143.2	6.2	0.68387097
GI_37547062-S	146.8	6.8	0.76
GI_37547063-S	171.9	7.1	0.98451613
GI_37547065-S	284.1	14	1
GI_37547067-S	733.4	17.3	1
GI_37547069-S	111.2	5.5	0.0283871
GI_37547073-S	171.6	7.6	0.98451613
GI_37547075-S	149.4	6.8	0.80258065
GI_37547077-S	526.2	12.5	1
GI_37547079-S	171.7	9	0.98451613
GI_37547083-S	168.5	6.4	0.97548387
GI_37547085-S	116.7	6.3	0.07225806
GI_37547087-S	129.3	5.5	0.29419355
GI_37547093-S	148.3	8.3	0.78709677
GI_37547099-S	122.8	6.1	0.15483871
GI_37547101-S	158	6.8	0.90967742
GI_37547103-S	159.4	8.3	0.92903226
GI_37547107-S	1059.1	23.3	1
GI_37547115-S	139.8	7.2	0.59741935
GI_37547117-S	129.1	6.8	0.2916129
GI_37547125-S	590.9	14.5	1
GI_37547129-S	161.2	7.1	0.94322581
GI_37547136-S	122.8	5.4	0.15483871
GI_37547138-S	118.6	5.2	0.0916129
GI_37547147-S	148.5	6.8	0.79354839
GI_37547148-S	153.1	6.4	0.85290323
GI_37547151-S	399.7	11.7	1
GI_37547153-S	138.3	5.4	0.54967742
GI_37547158-S	148.9	6	0.79870968
GI_37547173-S	159.1	6.5	0.92645161
GI_37547175-S	406.5	12.8	1
GI_37547177-S	153.4	9.1	0.85290323
GI_37547182-S	130.9	5.2	0.33290323
GI_37547184-S	150.9	6.6	0.82967742
GI_37547198-S	129.4	6.1	0.29548387
GI_37547210-S	436.2	16.4	1
GI_37547214-S	153.4	7	0.85290323
GI_37547218-S	116.8	6.1	0.07225806
GI_37547222-S	141.7	7.2	0.64387097
GI_37547226-S	163.1	7	0.95096774
GI_37547228-S	198.7	6.4	0.99870968
GI_37547229-S	117.7	5.4	0.08258065
GI_37547236-S	160.1	6.3	0.93419355
GI_37547250-S	147.9	7.1	0.77806452
GI_37547259-S	173.7	8.4	0.9883871
GI_37547270-S	121.2	4.3	0.12645161
GI_37547272-S	1471	57.4	1
GI_37547280-S	195.5	12.4	0.99870968
GI_37547282-S	130.6	4.5	0.32516129
GI_37547284-S	175.8	5.8	0.9883871
GI_37547286-S	140.4	5.7	0.61548387
GI_37547296-S	143.4	9	0.68903226
GI_37547301-S	408.3	11.9	1
GI_37547314-S	143	7.1	0.67741935
GI_37547316-S	153	6.4	0.85290323
GI_37547327-S	161.9	5.9	0.94580645
GI_37547331-S	126	4.1	0.21935484
GI_37547335-S	154.4	5.5	0.86451613
GI_37547337-S	605.6	14.1	1
GI_37547343-S	120.8	4.5	0.11612903
GI_37547347-S	2688.8	70.3	1
GI_37547351-S	127.9	5.7	0.25935484
GI_37547365-S	122.8	4.8	0.15354839
GI_37547393-S	133.1	4.5	0.39870968
GI_37547395-S	120.3	6	0.10967742
GI_37547399-S	154.6	8.9	0.87225806
GI_37547401-S	139.1	6.4	0.56903226
GI_37547404-S	140.3	6.9	0.61548387
GI_37547418-S	167.6	13.9	0.96645161
GI_37547420-S	159.6	7.7	0.93032258
GI_37547422-S	142.4	7.3	0.66322581
GI_37547468-S	390.1	16	1
GI_37547470-S	150.8	7.4	0.82709677
GI_37547472-S	150.2	7.6	0.82322581
GI_37547476-S	124.2	4.6	0.17419355
GI_37547484-S	141.4	6.7	0.63741935
GI_37547486-S	157.6	9.6	0.90580645
GI_37547488-S	133	5.7	0.39483871
GI_37547492-S	141.9	7.2	0.65032258
GI_37547499-S	131.7	7.7	0.35354839
GI_37547503-S	178.4	6.7	0.99096774
GI_37547505-S	150.1	5.6	0.81935484
GI_37547507-S	110	4.4	0.02322581
GI_37547509-S	144.6	5.5	0.71870968
GI_37547514-S	156	6.9	0.89032258
GI_37547516-S	143.4	4.8	0.68903226
GI_37547518-S	863	24	1
